siteCode,siteName,borough,latitude,longitude,averaging_period,date,pollutant,value
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-08-01,PM10,14.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-09-01,NO2,29.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-09-01,PM10,21.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-10-01,NO2,27.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-10-01,PM10,14.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-11-01,NO2,31.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-11-01,PM10,16.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-12-01,NO2,39.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2008-12-01,PM10,21.9
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2009-01-01,NO2,29.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-01-01,NO2,42.4
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2009-01-01,PM10,20.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-01-01,PM10,24.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-02-01,NO2,44.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-02-01,PM10,20.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-03-01,NO2,30.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-03-01,PM10,23.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-04-01,NO2,30.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-04-01,PM10,28.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-05-01,NO2,18.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-05-01,PM10,21.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-06-01,NO2,23.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-06-01,PM10,20.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-07-01,NO2,16.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-07-01,PM10,14.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-08-01,NO2,20.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-08-01,PM10,16.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-09-01,NO2,25.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-09-01,PM10,18.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-10-01,NO2,34.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-10-01,PM10,19.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-11-01,NO2,25.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-11-01,PM10,16.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-12-01,NO2,42.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2009-12-01,PM10,17.4
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2010-01-01,NO2,30.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-01-01,NO2,44.0
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2010-01-01,PM10,19.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-01-01,PM10,23.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-02-01,NO2,38.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-02-01,PM10,17.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-03-01,NO2,29.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-03-01,PM10,17.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-04-01,NO2,27.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-04-01,PM10,23.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-05-01,NO2,19.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-05-01,PM10,19.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-06-01,NO2,25.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-06-01,PM10,23.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-07-01,NO2,14.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-07-01,PM10,18.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-08-01,NO2,17.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-08-01,PM10,11.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-09-01,NO2,23.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-09-01,PM10,16.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-10-01,NO2,27.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-10-01,PM10,17.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-11-01,NO2,38.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-11-01,PM10,20.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-12-01,NO2,50.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2010-12-01,PM10,21.5
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2011-01-01,NO2,26.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-01-01,NO2,37.1
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2011-01-01,PM10,22.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-01-01,PM10,18.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-02-01,NO2,30.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-02-01,PM10,24.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-03-01,NO2,40.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-03-01,PM10,35.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-04-01,NO2,31.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-04-01,PM10,37.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-05-01,NO2,16.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-05-01,PM10,19.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-06-01,NO2,18.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-06-01,PM10,16.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-07-01,NO2,18.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-07-01,PM10,17.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-08-01,NO2,17.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-08-01,PM10,15.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-09-01,NO2,18.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-09-01,PM10,19.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-10-01,NO2,24.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-10-01,PM10,19.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-11-01,NO2,33.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-11-01,PM10,28.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-12-01,NO2,23.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2011-12-01,PM10,13.1
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2012-01-01,NO2,25.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-01-01,NO2,29.3
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2012-01-01,PM10,18.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-01-01,PM10,18.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-02-01,NO2,37.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-02-01,PM10,24.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-03-01,NO2,41.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-03-01,PM10,34.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-04-01,NO2,21.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-04-01,PM10,15.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-05-01,NO2,19.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-05-01,PM10,21.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-06-01,NO2,13.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-06-01,PM10,14.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-07-01,NO2,12.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-07-01,PM10,12.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-08-01,NO2,14.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-08-01,PM10,14.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-09-01,NO2,20.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-09-01,PM10,14.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-10-01,NO2,25.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-10-01,PM10,15.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-11-01,NO2,32.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-11-01,PM10,16.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-12-01,NO2,30.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2012-12-01,PM10,15.0
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2013-01-01,NO2,24.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-01-01,NO2,37.2
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2013-01-01,PM10,20.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-01-01,PM10,21.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-02-01,NO2,32.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-02-01,PM10,22.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-03-01,NO2,37.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-03-01,PM10,27.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-04-01,NO2,17.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-04-01,PM10,22.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-05-01,NO2,15.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-05-01,PM10,16.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-06-01,NO2,13.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-06-01,PM10,17.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-07-01,NO2,17.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-07-01,PM10,20.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-08-01,NO2,19.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-08-01,PM10,17.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-09-01,NO2,27.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-09-01,PM10,20.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-10-01,NO2,19.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-10-01,PM10,17.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-11-01,NO2,32.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-11-01,PM10,18.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-12-01,NO2,19.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2013-12-01,PM10,18.7
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2014-01-01,NO2,25.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-01-01,NO2,22.7
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2014-01-01,PM10,16.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-01-01,PM10,14.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-02-01,NO2,15.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-02-01,PM10,11.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-03-01,NO2,34.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-03-01,PM10,27.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-04-01,NO2,26.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-04-01,PM10,23.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-05-01,NO2,19.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-05-01,PM10,15.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-06-01,NO2,18.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-06-01,PM10,14.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-07-01,NO2,18.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-07-01,PM10,14.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-08-01,NO2,17.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-08-01,PM10,10.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-09-01,NO2,32.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-09-01,PM10,25.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-10-01,NO2,29.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-10-01,PM10,13.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-11-01,NO2,36.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-11-01,PM10,20.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-12-01,NO2,29.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2014-12-01,PM10,13.6
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2015-01-01,NO2,23.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-01-01,NO2,29.2
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2015-01-01,PM10,13.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-01-01,PM10,13.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-02-01,NO2,32.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-02-01,PM10,12.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-03-01,NO2,26.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-03-01,PM10,15.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-04-01,NO2,23.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-04-01,PM10,16.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-05-01,NO2,15.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-05-01,PM10,14.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-06-01,NO2,16.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-06-01,PM10,14.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-07-01,NO2,16.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-07-01,PM10,11.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-08-01,NO2,19.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-08-01,PM10,11.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-09-01,NO2,27.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-09-01,PM10,10.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-10-01,NO2,31.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-10-01,PM10,14.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-11-01,NO2,21.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-11-01,PM10,12.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-12-01,NO2,13.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2015-12-01,PM10,14.3
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2016-01-01,NO2,25.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-01-01,NO2,29.8
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2016-01-01,PM10,16.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-01-01,PM10,14.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-02-01,NO2,29.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-02-01,PM10,14.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-03-01,NO2,28.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-03-01,PM10,18.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-04-01,NO2,22.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-04-01,PM10,13.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-05-01,NO2,22.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-05-01,PM10,20.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-06-01,NO2,17.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-06-01,PM10,12.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-07-01,NO2,10.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-07-01,PM10,12.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-08-01,NO2,15.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-08-01,PM10,15.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-09-01,NO2,19.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-09-01,PM10,14.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-10-01,NO2,29.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-10-01,PM10,17.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-11-01,NO2,35.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-11-01,PM10,16.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-12-01,NO2,39.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2016-12-01,PM10,25.5
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2017-01-01,NO2,21.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-01-01,NO2,43.8
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2017-01-01,PM10,16.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-01-01,PM10,25.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-02-01,NO2,26.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-02-01,PM10,19.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-03-01,NO2,20.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-03-01,PM10,16.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-04-01,NO2,18.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-04-01,PM10,16.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-05-01,NO2,15.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-05-01,PM10,17.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-06-01,NO2,13.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-06-01,PM10,15.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-07-01,NO2,10.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-07-01,PM10,10.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-08-01,NO2,14.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-08-01,PM10,10.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-09-01,NO2,18.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-09-01,PM10,12.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-10-01,NO2,17.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-10-01,PM10,14.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-11-01,NO2,29.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-11-01,PM10,15.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-12-01,NO2,26.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2017-12-01,PM10,11.0
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2018-01-01,NO2,20.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-01-01,NO2,19.6
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2018-01-01,PM10,14.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-01-01,PM10,12.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-02-01,NO2,26.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-02-01,PM10,14.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-03-01,NO2,26.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-03-01,PM10,17.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-04-01,NO2,19.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-04-01,PM10,18.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-05-01,NO2,20.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-05-01,PM10,19.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-06-01,NO2,14.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-06-01,PM10,13.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-07-01,NO2,14.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-07-01,PM10,14.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-08-01,NO2,13.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-08-01,PM10,8.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-09-01,NO2,18.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-09-01,PM10,11.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-10-01,NO2,22.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-10-01,PM10,12.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-11-01,NO2,27.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-11-01,PM10,16.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-12-01,NO2,24.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2018-12-01,PM10,10.5
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2019-01-01,NO2,21.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-01-01,NO2,31.6
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2019-01-01,PM10,16.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-01-01,PM10,17.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-02-01,NO2,31.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-02-01,PM10,22.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-03-01,NO2,20.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-03-01,PM10,14.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-04-01,NO2,21.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-04-01,PM10,25.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-05-01,NO2,17.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-05-01,PM10,14.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-06-01,NO2,14.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-06-01,PM10,15.2
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-07-01,NO2,14.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-07-01,PM10,12.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-08-01,NO2,12.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-08-01,PM10,13.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-09-01,NO2,17.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-09-01,PM10,12.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-10-01,NO2,21.7
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-10-01,PM10,15.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-11-01,NO2,29.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-11-01,PM10,15.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-12-01,NO2,22.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2019-12-01,PM10,14.9
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2020-01-01,NO2,15.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-01-01,NO2,20.6
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2020-01-01,PM10,14.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-01-01,PM10,13.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-02-01,NO2,12.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-02-01,PM10,11.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-03-01,NO2,13.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-03-01,PM10,14.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-04-01,NO2,15.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-04-01,PM10,23.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-05-01,NO2,9.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-05-01,PM10,17.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-06-01,PM10,12.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-07-01,NO2,9.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-07-01,PM10,10.9
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-08-01,NO2,12.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-08-01,PM10,16.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-09-01,NO2,15.3
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-09-01,PM10,15.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-10-01,NO2,14.4
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-10-01,PM10,10.1
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-11-01,NO2,20.8
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-11-01,PM10,17.5
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-12-01,NO2,18.6
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2020-12-01,PM10,11.6
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2021-01-01,NO2,14.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2021-01-01,NO2,20.6
RI2,"Wetland Centre, Barnes",Richmond,,,Year,2021-01-01,PM10,15.0
RI2,"Wetland Centre, Barnes",Richmond,,,Month,2021-01-01,PM10,12.8
