site_code,borough,lat,lon,sensor_type,year,month,month_name,pollutant,value,date,averaging_period,site_name
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,4,Apr,NO2,35.1,2016-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,5,May,NO2,36.7,2016-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,6,Jun,NO2,30.4,2016-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,7,Jul,NO2,21.4,2016-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,8,Aug,NO2,26.9,2016-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,9,Sep,NO2,30.3,2016-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,10,Oct,NO2,37.7,2016-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,11,Nov,NO2,44.2,2016-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2016,12,Dec,NO2,52.0,2016-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,1,Jan,NO2,31.0,2017-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,1,Jan,NO2,56.0,2017-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,2,Feb,NO2,35.5,2017-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,3,Mar,NO2,30.9,2017-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,4,Apr,NO2,30.6,2017-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,5,May,NO2,30.4,2017-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,6,Jun,NO2,22.5,2017-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,7,Jul,NO2,16.9,2017-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,8,Aug,NO2,21.7,2017-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,9,Sep,NO2,27.3,2017-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,10,Oct,NO2,26.9,2017-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,11,Nov,NO2,38.7,2017-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2017,12,Dec,NO2,34.4,2017-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,1,Jan,NO2,31.0,2018-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,1,Jan,NO2,29.5,2018-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,2,Feb,NO2,35.7,2018-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,3,Mar,NO2,37.1,2018-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,4,Apr,NO2,31.1,2018-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,5,May,NO2,32.6,2018-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,6,Jun,NO2,23.7,2018-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,7,Jul,NO2,27.5,2018-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,8,Aug,NO2,22.9,2018-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,9,Sep,NO2,28.4,2018-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,10,Oct,NO2,33.2,2018-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,11,Nov,NO2,38.2,2018-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2018,12,Dec,NO2,32.6,2018-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,1,Jan,NO2,27.0,2019-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,1,Jan,NO2,40.3,2019-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,2,Feb,NO2,40.1,2019-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,3,Mar,NO2,26.5,2019-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,4,Apr,NO2,35.9,2019-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,5,May,NO2,25.3,2019-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,6,Jun,NO2,17.4,2019-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,7,Jul,NO2,17.3,2019-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,8,Aug,NO2,18.7,2019-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,9,Sep,NO2,19.8,2019-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,10,Oct,NO2,25.1,2019-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,11,Nov,NO2,32.2,2019-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2019,12,Dec,NO2,27.0,2019-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,1,Jan,NO2,20.0,2020-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,1,Jan,NO2,26.4,2020-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,2,Feb,NO2,18.4,2020-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,3,Mar,NO2,18.6,2020-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,4,Apr,NO2,22.6,2020-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,5,May,NO2,14.9,2020-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,6,Jun,NO2,14.9,2020-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,7,Jul,NO2,11.8,2020-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,8,Aug,NO2,18.0,2020-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,9,Sep,NO2,19.7,2020-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,10,Oct,NO2,20.2,2020-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,11,Nov,NO2,29.0,2020-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2020,12,Dec,NO2,27.1,2020-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,1,Jan,NO2,21.0,2021-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,1,Jan,NO2,25.4,2021-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,2,Feb,NO2,21.6,2021-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,3,Mar,NO2,24.2,2021-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,4,Apr,NO2,23.0,2021-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,5,May,NO2,15.7,2021-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,6,Jun,NO2,14.6,2021-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,7,Jul,NO2,16.8,2021-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,8,Aug,NO2,11.8,2021-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,9,Sep,NO2,23.8,2021-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,10,Oct,NO2,22.5,2021-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,11,Nov,NO2,28.1,2021-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2021,12,Dec,NO2,27.4,2021-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,1,Jan,NO2,23.0,2022-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,1,Jan,NO2,36.1,2022-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,2,Feb,NO2,18.6,2022-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,3,Mar,NO2,30.0,2022-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,4,Apr,NO2,21.6,2022-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,5,May,NO2,19.6,2022-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,6,Jun,NO2,8.8,2022-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,7,Jul,NO2,13.0,2022-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,8,Aug,NO2,18.1,2022-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,9,Sep,NO2,24.2,2022-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,10,Oct,NO2,22.1,2022-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,11,Nov,NO2,22.9,2022-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2022,12,Dec,NO2,30.0,2022-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,1,Jan,NO2,16.0,2023-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,1,Jan,NO2,16.3,2023-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,2,Feb,NO2,23.4,2023-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,3,Mar,NO2,16.0,2023-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,4,Apr,NO2,16.9,2023-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,5,May,NO2,12.6,2023-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,6,Jun,NO2,12.0,2023-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,7,Jul,NO2,9.8,2023-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,8,Aug,NO2,10.5,2023-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,9,Sep,NO2,15.4,2023-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,10,Oct,NO2,18.2,2023-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,11,Nov,NO2,22.0,2023-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2023,12,Dec,NO2,16.1,2023-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,1,Jan,PM10,23.0,2000-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,6,Jun,PM10,32.2,2000-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,7,Jul,PM10,23.6,2000-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,8,Aug,PM10,22.1,2000-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,9,Sep,PM10,20.6,2000-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,10,Oct,PM10,19.3,2000-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,11,Nov,PM10,24.6,2000-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2000,12,Dec,PM10,24.5,2000-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,1,Jan,PM10,26.0,2001-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,1,Jan,PM10,31.1,2001-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,2,Feb,PM10,27.0,2001-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,3,Mar,PM10,24.6,2001-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,4,Apr,PM10,20.8,2001-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,5,May,PM10,27.4,2001-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,6,Jun,PM10,27.0,2001-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,7,Jul,PM10,28.5,2001-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,8,Aug,PM10,26.0,2001-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,9,Sep,PM10,21.0,2001-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,10,Oct,PM10,28.7,2001-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,11,Nov,PM10,28.2,2001-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2001,12,Dec,PM10,28.6,2001-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,1,Jan,PM10,25.0,2002-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,1,Jan,PM10,21.6,2002-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,2,Feb,PM10,19.8,2002-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,3,Mar,PM10,25.6,2002-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,4,Apr,PM10,30.6,2002-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,5,May,PM10,24.1,2002-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,6,Jun,PM10,20.5,2002-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,7,Jul,PM10,21.3,2002-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,8,Aug,PM10,25.4,2002-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,9,Sep,PM10,25.6,2002-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,10,Oct,PM10,26.4,2002-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,11,Nov,PM10,24.5,2002-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2002,12,Dec,PM10,28.0,2002-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,1,Jan,PM10,28.0,2003-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,1,Jan,PM10,22.6,2003-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,2,Feb,PM10,35.0,2003-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,3,Mar,PM10,39.4,2003-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,4,Apr,PM10,33.2,2003-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,5,May,PM10,21.8,2003-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,6,Jun,PM10,24.9,2003-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,7,Jul,PM10,22.5,2003-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,8,Aug,PM10,31.3,2003-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,9,Sep,PM10,29.2,2003-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,10,Oct,PM10,25.2,2003-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,11,Nov,PM10,26.8,2003-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2003,12,Dec,PM10,26.5,2003-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,1,Jan,PM10,24.0,2004-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,1,Jan,PM10,21.0,2004-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,2,Feb,PM10,26.3,2004-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,3,Mar,PM10,31.6,2004-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,4,Apr,PM10,24.8,2004-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,5,May,PM10,25.2,2004-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,6,Jun,PM10,28.5,2004-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,7,Jul,PM10,17.9,2004-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,8,Aug,PM10,22.5,2004-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,9,Sep,PM10,22.6,2004-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,10,Oct,PM10,19.1,2004-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,11,Nov,PM10,24.8,2004-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2004,12,Dec,PM10,28.4,2004-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,1,Jan,PM10,25.0,2005-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,1,Jan,PM10,19.0,2005-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,2,Feb,PM10,25.3,2005-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,3,Mar,PM10,33.2,2005-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,4,Apr,PM10,26.7,2005-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,5,May,PM10,19.9,2005-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,6,Jun,PM10,22.8,2005-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,7,Jul,PM10,21.5,2005-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,8,Aug,PM10,22.9,2005-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,9,Sep,PM10,25.5,2005-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,10,Oct,PM10,27.7,2005-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,11,Nov,PM10,26.7,2005-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2005,12,Dec,PM10,23.3,2005-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,1,Jan,PM10,24.0,2006-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,1,Jan,PM10,28.1,2006-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,2,Feb,PM10,46.2,2006-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,3,Mar,PM10,22.4,2006-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,4,Apr,PM10,20.9,2006-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,5,May,PM10,21.1,2006-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,6,Jun,PM10,25.4,2006-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,7,Jul,PM10,29.3,2006-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,8,Aug,PM10,16.0,2006-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,9,Sep,PM10,22.2,2006-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,10,Oct,PM10,22.2,2006-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,11,Nov,PM10,25.0,2006-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2006,12,Dec,PM10,22.9,2006-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,1,Jan,PM10,23.0,2007-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,1,Jan,PM10,16.3,2007-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,2,Feb,PM10,24.8,2007-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,3,Mar,PM10,29.8,2007-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,4,Apr,PM10,34.4,2007-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,5,May,PM10,16.9,2007-05-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,6,Jun,PM10,20.8,2007-06-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,7,Jul,PM10,14.0,2007-07-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,8,Aug,PM10,16.7,2007-08-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,9,Sep,PM10,17.6,2007-09-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,10,Oct,PM10,30.1,2007-10-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,11,Nov,PM10,25.3,2007-11-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2007,12,Dec,PM10,30.7,2007-12-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2008,1,Jan,PM10,21.0,2008-01-01,Year,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2008,1,Jan,PM10,20.0,2008-01-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2008,2,Feb,PM10,34.1,2008-02-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2008,3,Mar,PM10,16.7,2008-03-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2008,4,Apr,PM10,22.9,2008-04-01,Month,"Castlenau Library, Barnes"
RI1,Richmond,51.480195,-0.23733982,Automatic,2008,5,May,PM10,29.8,2008-05-01,Month,"Castlenau Library, Barnes"
